config_id,workload,time,max-resident-set-size
1951,Johnny_1280x720_60_short.y4m,1.62,193800
1951,pedestrian_area_1080p25_short.y4m,3.15,251572
1951,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.48,753272
1951,riverbed_1080p25_short.y4m,6.76,252500
1952,sd_city_4cif_short.y4m,1.09,24448
1952,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.55,354100
1952,blue_sky_1080p25_short.y4m,2.83,98044
1952,sd_crew_cif_short.y4m,0.22,9888
1952,sintel_trailer_2k_720p24_short.y4m,0.38,50504
1952,pedestrian_area_1080p25_short.y4m,3.13,98044
1952,Johnny_1280x720_60_short.y4m,2.11,50648
1952,sd_bridge_close_cif_short.y4m,0.14,9692
1952,riverbed_1080p25_short.y4m,5.81,98396
1953,blue_sky_1080p25_short.y4m,1.14,224768
1953,pedestrian_area_1080p25_short.y4m,1.36,226628
1953,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.14,810132
1953,sd_bridge_close_cif_short.y4m,0.09,15604
1953,sintel_trailer_2k_720p24_short.y4m,0.24,121224
1953,riverbed_1080p25_short.y4m,2.75,224836
1953,sd_city_4cif_short.y4m,0.52,56752
1953,Johnny_1280x720_60_short.y4m,0.82,115020
1953,sd_crew_cif_short.y4m,0.12,15580
1954,riverbed_1080p25_short.y4m,3.23,224160
1954,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.04,806092
1954,Johnny_1280x720_60_short.y4m,1.08,114772
1954,sd_city_4cif_short.y4m,0.6,61232
1954,sd_crew_cif_short.y4m,0.15,15632
1954,pedestrian_area_1080p25_short.y4m,1.68,222356
1954,sd_bridge_close_cif_short.y4m,0.13,15448
1954,blue_sky_1080p25_short.y4m,1.5,224272
1954,sintel_trailer_2k_720p24_short.y4m,0.22,119908
1955,sd_crew_cif_short.y4m,1.69,26924
1955,sd_bridge_close_cif_short.y4m,1.14,26884
1955,sd_city_4cif_short.y4m,8.74,165168
1955,Johnny_1280x720_60_short.y4m,15.14,332320
1955,riverbed_1080p25_short.y4m,41.76,419288
1955,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,56.78,1197544
1955,blue_sky_1080p25_short.y4m,20.66,419260
1955,sintel_trailer_2k_720p24_short.y4m,3.11,210540
1955,pedestrian_area_1080p25_short.y4m,23.58,419200
1956,sd_bridge_close_cif_short.y4m,0.13,25772
1956,blue_sky_1080p25_short.y4m,1.65,396588
1956,sd_city_4cif_short.y4m,0.73,158820
1956,riverbed_1080p25_short.y4m,4.17,396588
1956,sd_crew_cif_short.y4m,0.17,25828
1956,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.65,1104064
1956,Johnny_1280x720_60_short.y4m,1.13,326660
1956,pedestrian_area_1080p25_short.y4m,2.02,398388
1956,sintel_trailer_2k_720p24_short.y4m,0.29,199672
1957,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.79,807596
1957,sd_bridge_close_cif_short.y4m,0.72,15444
1957,Johnny_1280x720_60_short.y4m,8.94,121016
1957,pedestrian_area_1080p25_short.y4m,15.13,225788
1957,sd_city_4cif_short.y4m,5.21,57116
1957,riverbed_1080p25_short.y4m,29.98,225936
1957,sintel_trailer_2k_720p24_short.y4m,2.13,119780
1957,sd_crew_cif_short.y4m,1.11,15352
1957,blue_sky_1080p25_short.y4m,11.86,223944
1958,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,103.52,662760
1958,Johnny_1280x720_60_short.y4m,29.85,92180
1958,sd_bridge_close_cif_short.y4m,1.77,14764
1958,sd_crew_cif_short.y4m,2.7,14748
1958,sd_city_4cif_short.y4m,15.65,46728
1958,blue_sky_1080p25_short.y4m,38.26,180000
1958,sintel_trailer_2k_720p24_short.y4m,4.59,92120
1958,pedestrian_area_1080p25_short.y4m,41.08,179996
1958,riverbed_1080p25_short.y4m,74.7,181892
1959,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.11,576928
1959,sd_bridge_close_cif_short.y4m,0.77,11496
1959,blue_sky_1080p25_short.y4m,14.9,154744
1959,sintel_trailer_2k_720p24_short.y4m,2.45,80536
1959,sd_city_4cif_short.y4m,6.49,34152
1959,sd_crew_cif_short.y4m,1.25,12192
1959,Johnny_1280x720_60_short.y4m,11.47,79916
1959,riverbed_1080p25_short.y4m,29.41,159540
1959,pedestrian_area_1080p25_short.y4m,17.11,153856
1960,sd_bridge_close_cif_short.y4m,0.88,16756
1960,sd_city_4cif_short.y4m,6.4,64412
1960,pedestrian_area_1080p25_short.y4m,17.19,246716
1960,sintel_trailer_2k_720p24_short.y4m,2.46,125752
1960,Johnny_1280x720_60_short.y4m,11.61,126168
1960,sd_crew_cif_short.y4m,1.22,16696
1960,riverbed_1080p25_short.y4m,29.83,247020
1960,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,44.21,898308
1960,blue_sky_1080p25_short.y4m,14.61,244796
1961,riverbed_1080p25_short.y4m,85,251612
1961,pedestrian_area_1080p25_short.y4m,44.22,251616
1961,sd_city_4cif_short.y4m,17.34,82844
1961,Johnny_1280x720_60_short.y4m,28.29,193508
1961,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,103.86,752644
1961,blue_sky_1080p25_short.y4m,35.69,251616
1961,sintel_trailer_2k_720p24_short.y4m,4.6,128104
1961,sd_crew_cif_short.y4m,3.21,22736
1961,sd_bridge_close_cif_short.y4m,1.83,22500
1962,Johnny_1280x720_60_short.y4m,1.21,338844
1962,riverbed_1080p25_short.y4m,4.09,417564
1962,pedestrian_area_1080p25_short.y4m,2.08,417456
1962,sd_crew_cif_short.y4m,0.17,27412
1962,sd_city_4cif_short.y4m,0.8,164284
1962,sintel_trailer_2k_720p24_short.y4m,0.31,211392
1962,blue_sky_1080p25_short.y4m,1.68,423296
1962,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.77,1199104
1962,sd_bridge_close_cif_short.y4m,0.13,27416
1963,sd_bridge_close_cif_short.y4m,0.17,27412
1963,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.88,1098004
1963,sd_crew_cif_short.y4m,0.26,27460
1963,Johnny_1280x720_60_short.y4m,2.04,301336
1963,sd_city_4cif_short.y4m,1.33,150932
1963,riverbed_1080p25_short.y4m,7.08,393128
1963,sintel_trailer_2k_720p24_short.y4m,0.41,199524
1963,pedestrian_area_1080p25_short.y4m,3.58,396780
1963,blue_sky_1080p25_short.y4m,2.85,392864
1964,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.95,1201336
1964,pedestrian_area_1080p25_short.y4m,2.2,419444
1964,riverbed_1080p25_short.y4m,4.45,421472
1964,sd_bridge_close_cif_short.y4m,0.14,27468
1964,blue_sky_1080p25_short.y4m,1.73,421376
1964,sd_city_4cif_short.y4m,0.82,166024
1964,sintel_trailer_2k_720p24_short.y4m,0.31,210720
1964,Johnny_1280x720_60_short.y4m,1.24,341412
1964,sd_crew_cif_short.y4m,0.18,27460
1965,riverbed_1080p25_short.y4m,3.28,224320
1965,blue_sky_1080p25_short.y4m,1.54,224212
1965,sintel_trailer_2k_720p24_short.y4m,0.26,120396
1965,sd_bridge_close_cif_short.y4m,0.13,15508
1965,sd_crew_cif_short.y4m,0.15,15680
1965,pedestrian_area_1080p25_short.y4m,1.71,222364
1965,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.1,807352
1965,Johnny_1280x720_60_short.y4m,1.1,116020
1965,sd_city_4cif_short.y4m,0.59,60020
1966,sd_bridge_close_cif_short.y4m,0.11,17176
1966,pedestrian_area_1080p25_short.y4m,1.59,249476
1966,Johnny_1280x720_60_short.y4m,1.02,126532
1966,sintel_trailer_2k_720p24_short.y4m,0.26,132172
1966,blue_sky_1080p25_short.y4m,1.32,249496
1966,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.89,902020
1966,sd_crew_cif_short.y4m,0.13,17160
1966,sd_city_4cif_short.y4m,0.58,63988
1966,riverbed_1080p25_short.y4m,3.13,249472
1967,pedestrian_area_1080p25_short.y4m,3.24,110844
1967,Johnny_1280x720_60_short.y4m,1.96,56704
1967,blue_sky_1080p25_short.y4m,2.65,111976
1967,sd_bridge_close_cif_short.y4m,0.14,10676
1967,sintel_trailer_2k_720p24_short.y4m,0.42,57428
1967,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.62,406300
1967,riverbed_1080p25_short.y4m,6.07,111780
1967,sd_city_4cif_short.y4m,1.1,27192
1967,sd_crew_cif_short.y4m,0.23,10884
1968,sintel_trailer_2k_720p24_short.y4m,3.37,135148
1968,pedestrian_area_1080p25_short.y4m,26.02,265476
1968,sd_crew_cif_short.y4m,1.95,21916
1968,riverbed_1080p25_short.y4m,46.7,269720
1968,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,65.22,816844
1968,Johnny_1280x720_60_short.y4m,16.08,214900
1968,blue_sky_1080p25_short.y4m,21.09,266496
1968,sd_bridge_close_cif_short.y4m,1.18,21712
1968,sd_city_4cif_short.y4m,9.89,85084
1969,riverbed_1080p25_short.y4m,33.43,399420
1969,sd_crew_cif_short.y4m,1.31,25076
1969,Johnny_1280x720_60_short.y4m,10.52,327228
1969,sd_bridge_close_cif_short.y4m,0.8,25080
1969,sintel_trailer_2k_720p24_short.y4m,2.47,197884
1969,blue_sky_1080p25_short.y4m,14.37,399444
1969,pedestrian_area_1080p25_short.y4m,17.33,397548
1969,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,39.83,1100360
1969,sd_city_4cif_short.y4m,6.17,158964
1970,sd_crew_cif_short.y4m,1.16,23480
1970,riverbed_1080p25_short.y4m,28.88,372480
1970,Johnny_1280x720_60_short.y4m,9.58,286132
1970,blue_sky_1080p25_short.y4m,11.92,374052
1970,sd_bridge_close_cif_short.y4m,0.67,23480
1970,sd_city_4cif_short.y4m,5.73,142128
1970,pedestrian_area_1080p25_short.y4m,15.29,372276
1970,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.86,1006584
1970,sintel_trailer_2k_720p24_short.y4m,1.98,185492
1971,riverbed_1080p25_short.y4m,39.17,398176
1971,sd_crew_cif_short.y4m,1.56,25284
1971,pedestrian_area_1080p25_short.y4m,21.65,398280
1971,blue_sky_1080p25_short.y4m,18.22,398308
1971,sd_city_4cif_short.y4m,7.71,159048
1971,sd_bridge_close_cif_short.y4m,1.01,25236
1971,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,50.78,1106668
1971,Johnny_1280x720_60_short.y4m,12.86,326120
1971,sintel_trailer_2k_720p24_short.y4m,2.72,200500
1972,pedestrian_area_1080p25_short.y4m,3.32,396588
1972,Johnny_1280x720_60_short.y4m,1.75,301208
1972,riverbed_1080p25_short.y4m,7.77,392852
1972,blue_sky_1080p25_short.y4m,2.45,396508
1972,sd_crew_cif_short.y4m,0.26,27372
1972,sd_city_4cif_short.y4m,1.22,151176
1972,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.75,1095952
1972,sintel_trailer_2k_720p24_short.y4m,0.43,198948
1972,sd_bridge_close_cif_short.y4m,0.16,27376
1973,blue_sky_1080p25_short.y4m,1.27,157296
1973,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.48,573996
1973,sd_crew_cif_short.y4m,0.13,12716
1973,riverbed_1080p25_short.y4m,2.98,155840
1973,sintel_trailer_2k_720p24_short.y4m,0.25,81484
1973,sd_city_4cif_short.y4m,0.55,40868
1973,pedestrian_area_1080p25_short.y4m,1.53,157336
1973,Johnny_1280x720_60_short.y4m,0.97,80084
1973,sd_bridge_close_cif_short.y4m,0.1,12624
1974,Johnny_1280x720_60_short.y4m,10.36,80056
1974,sintel_trailer_2k_720p24_short.y4m,2.07,79752
1974,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,36.62,576708
1974,sd_city_4cif_short.y4m,5.5,40760
1974,pedestrian_area_1080p25_short.y4m,15.05,157104
1974,sd_crew_cif_short.y4m,1.13,12464
1974,blue_sky_1080p25_short.y4m,12.71,157168
1974,riverbed_1080p25_short.y4m,27.48,157192
1974,sd_bridge_close_cif_short.y4m,0.68,12428
1975,riverbed_1080p25_short.y4m,46.01,273112
1975,Johnny_1280x720_60_short.y4m,14.74,213952
1975,sd_city_4cif_short.y4m,9.48,86604
1975,sintel_trailer_2k_720p24_short.y4m,3,136276
1975,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,56.24,816860
1975,blue_sky_1080p25_short.y4m,20.66,267264
1975,sd_bridge_close_cif_short.y4m,1.11,21684
1975,pedestrian_area_1080p25_short.y4m,24.93,266404
1975,sd_crew_cif_short.y4m,1.85,21916
1976,pedestrian_area_1080p25_short.y4m,3.47,394500
1976,riverbed_1080p25_short.y4m,7.44,392812
1976,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.16,1096308
1976,sd_bridge_close_cif_short.y4m,0.18,27336
1976,blue_sky_1080p25_short.y4m,2.71,394504
1976,sintel_trailer_2k_720p24_short.y4m,0.43,201248
1976,sd_city_4cif_short.y4m,1.36,151288
1976,sd_crew_cif_short.y4m,0.27,27396
1976,Johnny_1280x720_60_short.y4m,1.91,301224
1977,pedestrian_area_1080p25_short.y4m,31.34,369544
1977,sd_city_4cif_short.y4m,12.39,145056
1977,sd_bridge_close_cif_short.y4m,1.31,25068
1977,blue_sky_1080p25_short.y4m,25.85,371504
1977,Johnny_1280x720_60_short.y4m,20,290976
1977,sintel_trailer_2k_720p24_short.y4m,3.59,188668
1977,sd_crew_cif_short.y4m,2.19,25124
1977,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,70.82,1007268
1977,riverbed_1080p25_short.y4m,60.06,373548
1978,Johnny_1280x720_60_short.y4m,8.44,115188
1978,blue_sky_1080p25_short.y4m,11.8,225888
1978,sd_bridge_close_cif_short.y4m,0.73,15388
1978,riverbed_1080p25_short.y4m,27.36,225724
1978,sintel_trailer_2k_720p24_short.y4m,1.96,119088
1978,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.78,807784
1978,pedestrian_area_1080p25_short.y4m,14.4,225892
1978,sd_city_4cif_short.y4m,5.03,57024
1978,sd_crew_cif_short.y4m,1.09,15304
1979,sintel_trailer_2k_720p24_short.y4m,2.38,128500
1979,blue_sky_1080p25_short.y4m,15.99,253408
1979,riverbed_1080p25_short.y4m,35.08,254456
1979,sd_bridge_close_cif_short.y4m,0.76,20688
1979,pedestrian_area_1080p25_short.y4m,19.22,254864
1979,Johnny_1280x720_60_short.y4m,11.72,213008
1979,sd_crew_cif_short.y4m,1.29,20900
1979,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.36,757356
1979,sd_city_4cif_short.y4m,6.99,85096
1980,sd_city_4cif_short.y4m,1.31,80980
1980,blue_sky_1080p25_short.y4m,2.8,251792
1980,sintel_trailer_2k_720p24_short.y4m,0.38,126424
1980,Johnny_1280x720_60_short.y4m,1.86,194700
1980,riverbed_1080p25_short.y4m,7.23,251568
1980,pedestrian_area_1080p25_short.y4m,3.59,251568
1980,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.48,753268
1980,sd_bridge_close_cif_short.y4m,0.18,23076
1980,sd_crew_cif_short.y4m,0.26,23320
1981,sd_bridge_close_cif_short.y4m,0.69,12404
1981,Johnny_1280x720_60_short.y4m,10.05,82572
1981,sd_crew_cif_short.y4m,1.15,12468
1981,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,36.95,576296
1981,sd_city_4cif_short.y4m,5.61,40288
1981,pedestrian_area_1080p25_short.y4m,15.69,157048
1981,riverbed_1080p25_short.y4m,27.57,157108
1981,blue_sky_1080p25_short.y4m,12.46,155092
1981,sintel_trailer_2k_720p24_short.y4m,2.03,78680
1982,sintel_trailer_2k_720p24_short.y4m,1.92,77652
1982,sd_city_4cif_short.y4m,5.97,32672
1982,pedestrian_area_1080p25_short.y4m,16.33,138664
1982,blue_sky_1080p25_short.y4m,15.15,140548
1982,riverbed_1080p25_short.y4m,29.41,144892
1982,sd_bridge_close_cif_short.y4m,0.67,10596
1982,Johnny_1280x720_60_short.y4m,11.13,77236
1982,sd_crew_cif_short.y4m,1.06,11604
1982,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,39.81,519616
1983,Johnny_1280x720_60_short.y4m,9.16,121460
1983,riverbed_1080p25_short.y4m,28.8,226356
1983,sd_city_4cif_short.y4m,5.31,58368
1983,sintel_trailer_2k_720p24_short.y4m,2.07,121232
1983,sd_crew_cif_short.y4m,1.06,15456
1983,sd_bridge_close_cif_short.y4m,0.66,15476
1983,pedestrian_area_1080p25_short.y4m,14.72,226420
1983,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.4,809980
1983,blue_sky_1080p25_short.y4m,11.97,228388
1984,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.82,1102672
1984,riverbed_1080p25_short.y4m,35.86,395800
1984,sd_bridge_close_cif_short.y4m,0.84,25120
1984,pedestrian_area_1080p25_short.y4m,18.02,397612
1984,sd_crew_cif_short.y4m,1.36,25112
1984,sintel_trailer_2k_720p24_short.y4m,2.62,199000
1984,sd_city_4cif_short.y4m,6.51,158796
1984,blue_sky_1080p25_short.y4m,14.69,397652
1984,Johnny_1280x720_60_short.y4m,10.55,327248
1985,sd_crew_cif_short.y4m,1.14,12628
1985,riverbed_1080p25_short.y4m,32.95,156908
1985,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,39.6,578392
1985,sd_bridge_close_cif_short.y4m,0.7,11732
1985,Johnny_1280x720_60_short.y4m,11.01,84896
1985,pedestrian_area_1080p25_short.y4m,17.16,155828
1985,sintel_trailer_2k_720p24_short.y4m,2.23,84704
1985,sd_city_4cif_short.y4m,6.35,37060
1985,blue_sky_1080p25_short.y4m,14.09,155860
1986,sd_bridge_close_cif_short.y4m,1.01,26740
1986,sd_city_4cif_short.y4m,8.38,167060
1986,sd_crew_cif_short.y4m,1.58,26792
1986,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,53.88,1195556
1986,pedestrian_area_1080p25_short.y4m,22.78,420636
1986,blue_sky_1080p25_short.y4m,19.31,420488
1986,Johnny_1280x720_60_short.y4m,14.56,338232
1986,sintel_trailer_2k_720p24_short.y4m,2.68,210220
1986,riverbed_1080p25_short.y4m,37.85,422392
1987,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,75.58,1006012
1987,sd_crew_cif_short.y4m,2.29,25260
1987,riverbed_1080p25_short.y4m,62.67,373924
1987,pedestrian_area_1080p25_short.y4m,32.98,373836
1987,sd_bridge_close_cif_short.y4m,1.38,25208
1987,sintel_trailer_2k_720p24_short.y4m,3.73,189168
1987,Johnny_1280x720_60_short.y4m,21.04,290036
1987,sd_city_4cif_short.y4m,13.2,145228
1987,blue_sky_1080p25_short.y4m,27.41,373840
1988,sd_bridge_close_cif_short.y4m,1.16,25068
1988,sintel_trailer_2k_720p24_short.y4m,3.33,186360
1988,pedestrian_area_1080p25_short.y4m,28.14,371504
1988,sd_crew_cif_short.y4m,2.02,25064
1988,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,62.69,1005228
1988,riverbed_1080p25_short.y4m,55.91,371500
1988,sd_city_4cif_short.y4m,10.84,144660
1988,Johnny_1280x720_60_short.y4m,18.04,289776
1988,blue_sky_1080p25_short.y4m,22.55,369544
1989,sd_city_4cif_short.y4m,5.02,55700
1989,sd_crew_cif_short.y4m,1.04,15304
1989,blue_sky_1080p25_short.y4m,11.56,225928
1989,pedestrian_area_1080p25_short.y4m,14.1,223924
1989,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32,807712
1989,sintel_trailer_2k_720p24_short.y4m,1.98,120800
1989,sd_bridge_close_cif_short.y4m,0.67,15392
1989,Johnny_1280x720_60_short.y4m,8.64,120872
1989,riverbed_1080p25_short.y4m,27.62,225764
1990,sd_bridge_close_cif_short.y4m,0.84,11536
1990,pedestrian_area_1080p25_short.y4m,19.3,155268
1990,sintel_trailer_2k_720p24_short.y4m,2.6,80700
1990,riverbed_1080p25_short.y4m,31.93,163016
1990,sd_city_4cif_short.y4m,7.44,34276
1990,blue_sky_1080p25_short.y4m,18.14,157308
1990,Johnny_1280x720_60_short.y4m,14.75,80832
1990,sd_crew_cif_short.y4m,1.34,12216
1990,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,53.32,577480
1991,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.64,817044
1991,sd_bridge_close_cif_short.y4m,0.11,22292
1991,sintel_trailer_2k_720p24_short.y4m,0.26,135404
1991,sd_crew_cif_short.y4m,0.15,22524
1991,pedestrian_area_1080p25_short.y4m,2.05,265644
1991,blue_sky_1080p25_short.y4m,1.7,265672
1991,sd_city_4cif_short.y4m,0.77,88532
1991,Johnny_1280x720_60_short.y4m,1.17,216952
1991,riverbed_1080p25_short.y4m,4.01,271700
1992,Johnny_1280x720_60_short.y4m,8.61,121208
1992,blue_sky_1080p25_short.y4m,11.75,225732
1992,sd_bridge_close_cif_short.y4m,0.68,15480
1992,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.59,805512
1992,pedestrian_area_1080p25_short.y4m,14.91,222076
1992,sd_crew_cif_short.y4m,1.06,15400
1992,sintel_trailer_2k_720p24_short.y4m,1.89,120176
1992,sd_city_4cif_short.y4m,5.15,59656
1992,riverbed_1080p25_short.y4m,27.79,223824
1993,sd_city_4cif_short.y4m,5.25,58232
1993,riverbed_1080p25_short.y4m,27.6,224648
1993,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.83,811516
1993,pedestrian_area_1080p25_short.y4m,14.6,224660
1993,blue_sky_1080p25_short.y4m,11.93,226356
1993,sintel_trailer_2k_720p24_short.y4m,1.98,120000
1993,sd_bridge_close_cif_short.y4m,0.62,15432
1993,sd_crew_cif_short.y4m,1.03,15408
1993,Johnny_1280x720_60_short.y4m,9.19,120300
1994,sintel_trailer_2k_720p24_short.y4m,2.63,135148
1994,sd_city_4cif_short.y4m,8.6,88200
1994,sd_crew_cif_short.y4m,1.51,21916
1994,pedestrian_area_1080p25_short.y4m,21.76,268176
1994,Johnny_1280x720_60_short.y4m,14.22,214880
1994,sd_bridge_close_cif_short.y4m,0.94,21716
1994,blue_sky_1080p25_short.y4m,19.15,267400
1994,riverbed_1080p25_short.y4m,37.58,271468
1994,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,52.14,814520
1995,sd_bridge_close_cif_short.y4m,0.76,25072
1995,sintel_trailer_2k_720p24_short.y4m,2.42,199156
1995,sd_crew_cif_short.y4m,1.29,25068
1995,Johnny_1280x720_60_short.y4m,10.47,327188
1995,sd_city_4cif_short.y4m,6.11,158752
1995,pedestrian_area_1080p25_short.y4m,17.46,395740
1995,blue_sky_1080p25_short.y4m,14.11,397604
1995,riverbed_1080p25_short.y4m,33.23,395680
1995,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,39.4,1102632
1996,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,9.14,664388
1996,Johnny_1280x720_60_short.y4m,2.42,93684
1996,pedestrian_area_1080p25_short.y4m,3.69,180248
1996,riverbed_1080p25_short.y4m,6.67,183996
1996,blue_sky_1080p25_short.y4m,3.29,182132
1996,sintel_trailer_2k_720p24_short.y4m,0.49,92372
1996,sd_crew_cif_short.y4m,0.25,15068
1996,sd_city_4cif_short.y4m,1.27,46984
1996,sd_bridge_close_cif_short.y4m,0.19,15080
1997,Johnny_1280x720_60_short.y4m,1.72,303412
1997,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.67,1098412
1997,blue_sky_1080p25_short.y4m,2.42,396784
1997,riverbed_1080p25_short.y4m,6.25,393124
1997,pedestrian_area_1080p25_short.y4m,3.09,396860
1997,sd_city_4cif_short.y4m,1.12,150396
1997,sd_bridge_close_cif_short.y4m,0.13,27404
1997,sintel_trailer_2k_720p24_short.y4m,0.39,200208
1997,sd_crew_cif_short.y4m,0.23,27400
1998,sintel_trailer_2k_720p24_short.y4m,0.25,80576
1998,sd_crew_cif_short.y4m,0.13,12696
1998,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.42,574320
1998,sd_bridge_close_cif_short.y4m,0.1,12660
1998,sd_city_4cif_short.y4m,0.54,40776
1998,pedestrian_area_1080p25_short.y4m,1.52,157208
1998,riverbed_1080p25_short.y4m,3.02,157388
1998,blue_sky_1080p25_short.y4m,1.22,155300
1998,Johnny_1280x720_60_short.y4m,0.94,81524
1999,riverbed_1080p25_short.y4m,27.8,225780
1999,sd_city_4cif_short.y4m,4.89,58152
1999,Johnny_1280x720_60_short.y4m,8.47,114740
1999,sintel_trailer_2k_720p24_short.y4m,1.9,119720
1999,pedestrian_area_1080p25_short.y4m,14.62,223928
1999,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.35,809412
1999,sd_bridge_close_cif_short.y4m,0.7,15388
1999,blue_sky_1080p25_short.y4m,11.62,225884
1999,sd_crew_cif_short.y4m,1.08,15920
2000,Johnny_1280x720_60_short.y4m,20.34,290944
2000,sd_bridge_close_cif_short.y4m,1.37,25116
2000,pedestrian_area_1080p25_short.y4m,32.75,373592
