cfg_1,cfg_2,cfg_3,cfg_4,cfg_5,cfg_6,cfg_7,cfg_8,cfg_9,cfg_10,cfg_11,cfg_12,cfg_13,cfg_14,cfg_15,cfg_16,cfg_17,cfg_18,cfg_19,cfg_20,throughput
843,23475375,29055,29460129,84046415,645786480,10641,504297315,2,71,12638534369,2134,46824983,95,89347491,full,6268,89916701,44,675661,252.06
843,886244127,1923,878123251,38950548,645786480,42024,362939634,0,71,10701197104,5220,46824983,95,89347491,full,6741,76203869,8,390883,291.44
686,538576746,1923,765985720,41210877,645786480,10641,441003666,0,72,13227041251,25890,1042973069,95,30175090,full,9506,85238869,83,675661,294.95
686,538576746,1923,765985720,43875025,645786480,10641,1067001712,0,71,13227041251,25890,3605044487,95,56955326,minimal,4950,85238869,83,390883,290.34
843,886244127,1923,398425592,82366048,166142932,108834,695790582,0,71,15591920265,11699,437311855,95,30175090,full,370,76203869,44,746823,297.08
686,886244127,1923,765985720,43875025,166142932,108834,695790582,0,71,10701197104,11699,3605044487,108,30175090,minimal,370,85238869,83,746823,297.22
843,538576746,1923,398425592,106776405,645786480,10641,441003666,0,71,13227041251,25890,4163107994,95,56955326,full,4950,76203869,44,390883,302.01
928,538576746,1923,111990922,75409655,166142932,10641,662410198,0,71,13586407608,5220,46824983,95,103175354,full,5791,76203869,3,675661,298.95
843,470440799,4695,878123251,82366048,645786480,108834,441003666,0,71,13227041251,25890,3605044487,95,89347491,full,6741,103250817,8,390883,282.8
843,23475375,1923,29460129,38950548,645786480,92017,362939634,2,71,10701197104,5220,46824983,95,89347491,full,2491,89916701,83,675661,291.88
843,23475375,1923,993214,66747803,645786480,10641,619099837,2,71,15116344085,25890,46824983,95,89347491,full,6268,89916701,46,675661,304.74
843,23475375,1923,29460129,84046415,689299388,10641,619099837,0,71,12638534369,25890,46824983,95,89347491,full,6741,89916701,44,675661,302.05
843,886244127,1923,765985720,82366048,645786480,10641,441003666,0,71,13227041251,25890,3605044487,95,89347491,full,6741,85238869,44,390883,303.65
843,538576746,1923,878123251,82366048,166142932,108834,441003666,0,71,13586407608,11699,46824983,95,56955326,full,370,76203869,8,390883,296.49
843,23475375,1923,29460129,92653425,166142932,10641,619099837,0,71,14686815346,25890,46824983,95,89347491,full,6268,89916701,44,675661,299.08
843,23475375,1923,29460129,84046415,645786480,10641,603731155,0,69,15116344085,25890,3399845985,95,30175090,full,6268,89916701,12,675661,301.74
686,886244127,1923,765985720,38950548,645786480,42024,362939634,0,71,10701197104,5220,1042973069,95,30175090,full,3924,85238869,83,675661,293.69
843,538576746,1923,398425592,82366048,645786480,10641,441003666,1,71,13227041251,25890,46824983,95,89347491,full,4950,76203869,34,390883,263.5
843,520803500,1923,878123251,82366048,645786480,10641,441003666,0,71,13227041251,25890,437311855,95,46946355,full,6741,76203869,8,390883,288.52
843,886244127,1923,111990922,92653425,166142932,108834,662410198,0,71,13586407608,5220,3605044487,95,56955326,full,5791,39382247,44,390883,294.05
843,886244127,1923,878123251,92653425,166142932,10641,662410198,0,71,13586407608,5220,3605044487,95,56955326,minimal,370,74209944,44,390883,302.09
843,470440799,1923,111990922,92653425,645786480,10641,441003666,0,88,13227041251,5220,3605044487,95,103175354,full,5791,85238869,3,675661,299.15
928,886244127,1923,765985720,82366048,166142932,108834,662410198,0,71,13586407608,25890,3605044487,95,89347491,full,430,89916701,44,390883,304.01
928,886244127,1923,111990922,92653425,221403237,108834,662410198,0,71,13586407608,5220,3605044487,95,56955326,full,5791,17804085,44,846210,298.47
843,470440799,1923,111990922,92653425,166142932,108834,662410198,0,73,13586407608,5220,3605044487,95,103175354,full,5791,118052801,3,390883,299.44
686,886244127,1923,765985720,43875025,689299388,10641,695790582,0,71,10701197104,11699,3605044487,95,30175090,minimal,370,4232180,83,633996,302.93
449,470440799,1923,40311967,92653425,166142932,108834,619099837,0,71,13586407608,11699,46824983,76,30175090,minimal,370,85238869,83,746823,301.03
843,23475375,1923,29460129,84046415,689299388,10641,619099837,1,71,12638534369,25890,46824983,95,89347491,full,6741,89916701,44,675661,266.77
843,886244127,1923,29460129,115426572,166142932,108834,441003666,0,71,12638534369,25890,3605044487,95,89347491,full,370,89916701,83,675661,298.56
843,886244127,1923,765985720,84046415,523778991,10641,193652465,0,71,13227041251,25890,46824983,95,37642591,full,6741,85238869,44,390883,302.82
449,470440799,1923,878123251,92653425,689299388,10641,619099837,0,71,13227041251,25890,437311855,76,30175090,full,370,89916701,44,633996,300.69
843,538576746,1923,196655956,82366048,645786480,10641,441003666,0,71,13586407608,11699,46824983,95,56955326,minimal,4950,76203869,83,390883,299.57
843,886244127,1923,878123251,92653425,166142932,81137,662410198,0,71,13586407608,25890,3605044487,95,30175090,full,370,89916701,44,675661,300.55
843,176404419,1923,29460129,84046415,166142932,10641,193652465,0,71,12638534369,5220,46824983,95,56955326,minimal,370,74209944,83,390883,299.63
686,470440799,32849,878123251,92653425,689299388,108834,619099837,0,71,13586407608,11699,3605044487,95,30175090,minimal,370,85238869,83,633996,252.55
449,886244127,1923,765985720,43875025,166142932,10641,695790582,0,71,10701197104,11699,46824983,76,30175090,minimal,370,89916701,83,746823,292.37
928,470440799,1923,111990922,84046415,166142932,10641,619099837,0,71,12761806109,5220,3605044487,95,103175354,full,5791,89916701,3,675661,299.01
843,23475375,1923,29460129,92653425,689299388,108834,662410198,0,28,12638534369,25890,46824983,95,89347491,full,6741,89916701,44,675661,302.85
843,886244127,1923,765985720,82366048,645786480,10641,441003666,0,71,10701197104,25890,3605044487,95,126383528,full,6741,85238869,44,746823,301.71
958,886244127,1923,765985720,43875025,166142932,108834,695790582,0,71,13227041251,11699,3605044487,95,30175090,minimal,370,85238869,83,390883,295.76
843,886244127,1923,29460129,84046415,166142932,108834,441003666,0,69,15116344085,25890,3605044487,95,30175090,full,370,89916701,50,675661,298.02
686,886244127,28288,29460129,84046415,689299388,10641,603731155,0,69,15116344085,25890,3605044487,95,30175090,minimal,6268,4232180,12,633996,257.8
843,23475375,1923,765985720,43875025,645786480,10641,695790582,0,71,10701197104,11699,3399845985,95,30175090,full,370,89916701,83,675661,291.81
928,886244127,1923,878123251,82366048,166142932,108834,662410198,0,71,13586407608,25890,3605044487,95,89347491,minimal,370,89916701,44,390883,297.91
843,886244127,1923,765985720,92653425,166142932,10641,662410198,0,71,13586407608,5220,3605044487,95,56955326,full,430,74209944,44,390883,296.72
843,886244127,3433,765985720,84046415,689299388,10641,662410198,0,28,13227041251,25890,46824983,95,37642591,full,6741,85238869,44,390883,288.19
843,23475375,1923,29460129,92653425,523778991,108834,193652465,0,71,12638534369,25890,46824983,95,89347491,full,6741,89916701,44,675661,298.04
928,886244127,1923,765985720,43875025,689299388,108834,3740676,0,71,10701197104,11699,3605044487,95,103175354,full,5791,4232180,3,633996,304.69
686,470440799,1923,111990922,121405132,166142932,104072,662410198,0,71,13586407608,5220,3605044487,95,30175090,minimal,370,89916701,96,675661,300.16
843,886244127,1923,878123251,92653425,166142932,108834,526543646,0,71,12638534369,25890,46824983,95,30175090,noblob,370,89916701,53,675661,295.32
449,492858136,1923,29460129,84046415,689299388,10641,193652465,0,71,13586407608,11906,46824983,76,30175090,minimal,370,89916701,83,633996,297.22
843,886244127,1923,765985720,82366048,166142932,108834,193652465,0,81,13586407608,25890,3605044487,95,30175090,full,430,6649490,83,390883,305.96
928,886244127,1923,29460129,84046415,166142932,108834,662410198,0,71,12638534369,25890,46824983,95,89347491,full,370,131415321,90,52991,295.58
843,538576746,1923,398425592,106776405,645786480,10641,988792646,0,71,13227041251,25890,4163107994,95,56955326,full,4950,76203869,44,390883,295.1
928,886244127,1923,5870170,84046415,166142932,108834,662410198,0,71,12638534369,25890,3605044487,95,89347491,full,430,89916701,44,390883,298.64
843,886244127,1923,765985720,82366048,166142932,108834,193652465,0,71,13586407608,25890,46824983,119,30175090,full,370,89916701,83,675661,289.91
843,129464297,1923,765985720,82366048,645786480,10641,248383619,0,71,13227041251,25890,3605044487,95,89347491,full,6741,85238869,44,390883,296.12
843,23475375,1923,29460129,84046415,689299388,10641,619099837,0,71,12638534369,25890,46824983,95,37642591,full,6741,89916701,44,675661,297.78
843,886244127,1923,765985720,84046415,523778991,10641,193652465,0,71,13227041251,25890,46824983,95,89347491,full,6741,85238869,44,390883,297.52
843,886244127,1923,765985720,82366048,645786480,10641,441003666,0,71,10701197104,25890,3605044487,95,89347491,full,6741,85238869,44,390883,303.73
843,886244127,1923,765985720,82366048,645786480,10641,351042528,0,71,13227041251,25890,3605044487,95,126383528,full,6741,85238869,44,746823,291.0
843,543080818,1923,29460129,84046415,645786480,10641,193652465,2,71,12638534369,25890,46824983,95,89347491,full,370,89916701,46,675661,296.78
555,23475375,1923,993214,66747803,166142932,108834,619099837,0,71,15116344085,25890,46824983,95,30175090,full,6268,89916701,83,675661,304.76
686,886244127,1923,765985720,43875025,166142932,108834,3740676,0,85,10701197104,11699,3605044487,95,30175090,full,5791,4232180,83,746823,301.36
928,886244127,1923,765985720,43875025,689299388,108834,695790582,0,71,10701197104,11699,3605044487,95,103175354,minimal,1303,85238869,3,633996,290.97
928,886244127,1923,878123251,43875025,689299388,108834,662410198,0,71,13586407608,5220,3605044487,95,103175354,full,370,74209944,44,633996,293.3
843,886244127,1923,765985720,92653425,166142932,40618,3740676,0,71,10701197104,11699,3605044487,95,56955326,full,5791,4232180,3,390883,314.05
928,886244127,1923,84876055,43875025,166142932,108834,695790582,1,71,12697172990,11699,3605044487,95,103175354,full,370,85238869,83,633996,261.04
686,886244127,1923,833024693,43875025,689299388,71579,3740676,0,71,10701197104,11699,3605044487,128,72653069,minimal,5791,4232180,3,746823,303.95
843,886244127,1923,765985720,43875025,166142932,108834,695790582,0,71,13586407608,11699,3605044487,95,118070439,minimal,370,85238869,83,746823,290.91
686,886244127,1923,765985720,82366048,166142932,108834,193652465,0,81,10701197104,25890,3605044487,95,30175090,full,430,6649490,83,59529,305.69
928,886244127,1923,158155057,43875025,689299388,108834,662410198,0,71,10701197104,11699,3605044487,95,103175354,full,5791,4232180,3,675661,302.22
928,470440799,1923,765985720,92653425,166142932,108834,3740676,0,71,13586407608,5220,3605044487,95,103175354,full,5791,89916701,3,633996,299.78
843,886244127,1923,765985720,82366048,645786480,10641,441003666,0,71,13227041251,4916,3605044487,95,89347491,full,6741,85238869,44,390883,297.08
843,886244127,1923,765985720,82366048,645786480,10641,441003666,0,71,13227041251,25890,3605044487,95,89347491,minimal,6741,85238869,44,390883,294.01
843,886244127,1923,765985720,82366048,166142932,121253,695790582,0,81,10701197104,25890,3605044487,95,30175090,full,430,6649490,83,633996,302.45
686,994022084,1923,196583852,43875025,689299388,10641,193652465,0,71,13586407608,11699,3605044487,95,30175090,minimal,370,4232180,83,390883,308.35
843,886244127,1923,765985720,106776405,330083312,108834,908974028,0,81,13227041251,25890,4163107994,95,56955326,full,4950,76203869,83,390883,297.16
843,538576746,1923,398425592,82366048,645786480,10641,441003666,0,71,13586407608,25890,3605044487,95,30175090,full,430,6649490,44,390883,306.61
843,886244127,1923,765985720,82366048,645786480,108834,193652465,0,81,10701197104,25890,3605044487,95,89347491,full,430,85238869,83,390883,296.74
843,886244127,1923,765985720,82366048,166142932,10641,441003666,0,71,13586407608,25890,3605044487,95,30175090,full,6741,6649490,44,390883,301.41
555,23475375,1923,214453207,66747803,166142932,108834,3740676,0,71,15116344085,11699,3605044487,128,72653069,minimal,6268,89916701,3,675661,303.39
686,886244127,1923,993214,43875025,689299388,71579,619099837,0,71,10701197104,25890,46824983,111,30175090,full,5791,4232180,83,746823,308.18
914,994022084,1923,29460129,43875025,166142932,108834,193652465,0,71,12638534369,25890,3605044487,95,30175090,minimal,370,89916701,83,390883,293.61
843,886244127,1923,196583852,84046415,689299388,10641,193652465,0,71,13586407608,11699,46824983,95,30175090,full,370,109433348,83,675661,305.99
928,23475375,1923,29460129,43875025,689299388,108834,662410198,0,71,10701197104,11699,46824983,95,103175354,full,4507,4232180,3,675661,304.88
843,886244127,1923,765985720,92653425,689299388,58361,3740676,0,28,12638534369,9090,3605044487,95,89347491,full,5791,89916701,44,633996,300.22
555,23475375,1923,993214,66747803,166142932,108834,619099837,0,81,15116344085,25890,46824983,117,30175090,full,6268,117663944,83,675661,299.65
555,23475375,3504,993214,66747803,166142932,108834,506298244,0,71,15116344085,19308,46824983,95,30175090,noblob,6268,89916701,83,675661,288.14
843,886244127,1923,765985720,92653425,166142932,40618,337531442,0,53,10701197104,11699,3605044487,95,30175090,full,430,6649490,3,390883,301.76
843,886244127,1923,765985720,82366048,166142932,108834,3740676,0,81,13586407608,25890,3605044487,95,56955326,full,5791,4232180,83,390883,305.5
843,23475375,1923,765985720,92653425,645786480,40618,619099837,2,1,10701197104,11699,46824983,95,56955326,full,6268,4232180,46,390883,304.85
843,886244127,1923,993214,66747803,166142932,10641,3740676,0,71,15116344085,25890,3605044487,95,89347491,full,5791,89916701,3,675661,300.92
928,886244127,1923,765985720,82366048,645786480,108834,662410198,0,71,10701197104,25890,3605044487,95,89347491,full,6741,66189578,44,390883,300.16
843,886244127,1923,765985720,82366048,166142932,10641,441003666,0,71,13586407608,25890,3605044487,100,89347491,full,430,89916701,44,390883,301.15
843,886244127,1923,765985720,66747803,645786480,40618,3740676,0,71,15116344085,25890,46824983,95,89347491,full,7692,89916701,46,390883,291.42
843,23475375,1923,993214,13973505,166142932,10641,718844925,2,71,10701197104,11699,3605044487,95,56955326,full,5791,4232180,3,675661,296.69
843,23475375,1923,993214,66747803,166142932,79523,619099837,1,71,13586407608,25890,46824983,95,30175090,full,6268,89916701,83,390883,266.92
555,538576746,1923,398425592,58878522,645786480,92559,441003666,0,71,15116344085,5023,3605044487,1,30175090,full,430,6649490,44,675661,296.76
843,886244127,1923,111990922,82366048,645786480,108834,441003666,0,71,13227041251,2707,3605044487,95,89347491,full,5791,85238869,44,390883,290.68
928,470440799,1923,765985720,92653425,166142932,10641,662410198,0,12,13586407608,5220,3605044487,95,103175354,full,6741,89916701,3,675661,297.08
843,23475375,1923,860609808,92653425,166142932,40618,3740676,2,71,10701197104,11699,976530206,95,56955326,full,6268,4232180,3,390883,299.88
843,886244127,1923,765985720,92653425,645786480,40618,619099837,0,1,10701197104,11699,3605044487,95,56955326,full,5791,4232180,46,390883,304.65
843,886244127,1923,623309844,43875025,689299388,10641,193652465,0,81,13586407608,11699,1475882341,81,111053520,full,370,4232180,83,390883,307.28
686,994022084,1923,765985720,82366048,166142932,108834,3740676,0,71,13586407608,25890,3605044487,95,102448030,minimal,5791,75003857,83,390883,306.33
240,23475375,1923,993214,92653425,645786480,40618,619099837,2,1,15116344085,25890,46824983,95,56955326,full,6268,4232180,46,390883,306.75
843,23475375,1923,765985720,66747803,645786480,70203,619099837,2,71,10701197104,11699,46824983,95,89347491,full,6268,89916701,46,675661,292.33
433,886244127,1923,29460129,84046415,166142932,108834,193652465,0,81,13586407608,25890,46824983,95,30175090,full,370,6649490,83,675661,307.32
843,886244127,1923,765985720,97196708,166142932,108834,193652465,0,71,12634608704,25890,3605044487,13,30175090,full,430,89916701,83,390883,298.95
843,886244127,1923,765985720,92653425,166142932,40618,441003666,0,71,10701197104,25890,3605044487,95,56955326,full,6741,4232180,11,390883,309.82
